state,county,state_code,county_code,measure_name,measure_id,raw_value_x,raw_value_y
NC,Davie County,37,59,Premature Death,1,7540.6,7310.96
NC,Davie County,37,59,Premature Death,1,8104.6,7310.96
NC,Davie County,37,59,Premature Death,1,7230.4,7310.96
NC,Davie County,37,59,Premature Death,1,7295,7310.96
NC,Davie County,37,59,Premature Death,1,7199.1,7310.96
NC,Davie County,37,59,Premature Death,1,7746.367,7310.96
NC,Davie County,37,59,Premature Death,1,7763.156,7310.96
NC,Davie County,37,59,Premature Death,1,7516.194,7310.96
NC,Davie County,37,59,Premature Death,1,6625.686,7310.96
NC,Davie County,37,59,Premature Death,1,6014.24,7310.96
NC,Duplin County,37,61,Premature Death,1,11064.8,9743.61
NC,Duplin County,37,61,Premature Death,1,10715.9,9743.61
NC,Duplin County,37,61,Premature Death,1,10847.8,9743.61
NC,Duplin County,37,61,Premature Death,1,10736.6,9743.61
NC,Duplin County,37,61,Premature Death,1,10091.4,9743.61
NC,Duplin County,37,61,Premature Death,1,9929.1,9743.61
NC,Duplin County,37,61,Premature Death,1,9529.7,9743.61
NC,Duplin County,37,61,Premature Death,1,9302.837,9743.61
NC,Duplin County,37,61,Premature Death,1,8898.15,9743.61
NC,Duplin County,37,61,Premature Death,1,8899.208,9743.61
NC,Duplin County,37,61,Premature Death,1,8597.184,9743.61
NC,Duplin County,37,61,Premature Death,1,8310.69,9743.61
NC,Durham County,37,63,Premature Death,1,9289.1,7761.66
NC,Durham County,37,63,Premature Death,1,8983.4,7761.66
NC,Durham County,37,63,Premature Death,1,8333.2,7761.66
NC,Durham County,37,63,Premature Death,1,8032,7761.66
NC,Durham County,37,63,Premature Death,1,7799,7761.66
NC,Durham County,37,63,Premature Death,1,7707.3,7761.66
NC,Durham County,37,63,Premature Death,1,7386.8,7761.66
NC,Durham County,37,63,Premature Death,1,7327.799,7761.66
NC,Durham County,37,63,Premature Death,1,7172.9,7761.66
NC,Durham County,37,63,Premature Death,1,7147.285,7761.66
NC,Durham County,37,63,Premature Death,1,6982.605,7761.66
NC,Durham County,37,63,Premature Death,1,6978.57,7761.66
NC,Edgecombe County,37,65,Premature Death,1,12395.3,11575.27
NC,Edgecombe County,37,65,Premature Death,1,13186.4,11575.27
NC,Edgecombe County,37,65,Premature Death,1,12168.4,11575.27
NC,Edgecombe County,37,65,Premature Death,1,11611.7,11575.27
NC,Edgecombe County,37,65,Premature Death,1,10516.5,11575.27
NC,Edgecombe County,37,65,Premature Death,1,11004.3,11575.27
NC,Edgecombe County,37,65,Premature Death,1,11599.8,11575.27
NC,Edgecombe County,37,65,Premature Death,1,11550.975,11575.27
NC,Edgecombe County,37,65,Premature Death,1,11893.059,11575.27
NC,Edgecombe County,37,65,Premature Death,1,11797.794,11575.27
NC,Edgecombe County,37,65,Premature Death,1,11170.162,11575.27
NC,Edgecombe County,37,65,Premature Death,1,10008.86,11575.27
NC,Forsyth County,37,67,Premature Death,1,8251.6,7875.54
NC,Forsyth County,37,67,Premature Death,1,8119.4,7875.54
NC,Forsyth County,37,67,Premature Death,1,7784.6,7875.54
NC,Forsyth County,37,67,Premature Death,1,7719.7,7875.54
NC,Forsyth County,37,67,Premature Death,1,7742.5,7875.54
NC,Forsyth County,37,67,Premature Death,1,7942.2,7875.54
NC,Forsyth County,37,67,Premature Death,1,7874,7875.54
NC,Forsyth County,37,67,Premature Death,1,7924.486,7875.54
NC,Forsyth County,37,67,Premature Death,1,8007.765,7875.54
NC,Forsyth County,37,67,Premature Death,1,8009.144,7875.54
NC,Forsyth County,37,67,Premature Death,1,7799.031,7875.54
NC,Forsyth County,37,67,Premature Death,1,7332.04,7875.54
NC,Franklin County,37,69,Premature Death,1,8332.7,8512.82
NC,Franklin County,37,69,Premature Death,1,8826.5,8512.82
NC,Franklin County,37,69,Premature Death,1,9564.5,8512.82
NC,Franklin County,37,69,Premature Death,1,9268.2,8512.82
NC,Franklin County,37,69,Premature Death,1,8877.6,8512.82
NC,Franklin County,37,69,Premature Death,1,8270.1,8512.82
NC,Franklin County,37,69,Premature Death,1,8387.9,8512.82
NC,Franklin County,37,69,Premature Death,1,8277.939,8512.82
NC,Franklin County,37,69,Premature Death,1,8301.088,8512.82
NC,Franklin County,37,69,Premature Death,1,8115.435,8512.82
NC,Franklin County,37,69,Premature Death,1,8258.888,8512.82
NC,Franklin County,37,69,Premature Death,1,7673.04,8512.82
NC,Gaston County,37,71,Premature Death,1,9950.5,9990.6
NC,Gaston County,37,71,Premature Death,1,10259.5,9990.6
NC,Gaston County,37,71,Premature Death,1,10544.9,9990.6
NC,Gaston County,37,71,Premature Death,1,10258.5,9990.6
NC,Gaston County,37,71,Premature Death,1,10296.3,9990.6
NC,Gaston County,37,71,Premature Death,1,9953,9990.6
NC,Gaston County,37,71,Premature Death,1,10108.4,9990.6
NC,Gaston County,37,71,Premature Death,1,9900.336,9990.6
NC,Gaston County,37,71,Premature Death,1,10037.148,9990.6
NC,Gaston County,37,71,Premature Death,1,9687.113,9990.6
NC,Gaston County,37,71,Premature Death,1,9609.312,9990.6
NC,Gaston County,37,71,Premature Death,1,9282.18,9990.6
NC,Gates County,37,73,Premature Death,1,10215.4,9421.93
NC,Gates County,37,73,Premature Death,1,10060.7,9421.93
NC,Gates County,37,73,Premature Death,1,10634.4,9421.93
NC,Gates County,37,73,Premature Death,1,9719.3,9421.93
NC,Gates County,37,73,Premature Death,1,10152.7,9421.93
NC,Gates County,37,73,Premature Death,1,9034.4,9421.93
NC,Gates County,37,73,Premature Death,1,8478,9421.93
NC,Gates County,37,73,Premature Death,1,8544.209,9421.93
NC,Gates County,37,73,Premature Death,1,8981.563,9421.93
NC,Gates County,37,73,Premature Death,1,9250.933,9421.93
NC,Gates County,37,73,Premature Death,1,8878.317,9421.93
NC,Gates County,37,73,Premature Death,1,9113.25,9421.93
NC,Graham County,37,75,Premature Death,1,11414.8,10027.18
NC,Graham County,37,75,Premature Death,1,12135.6,10027.18
NC,Graham County,37,75,Premature Death,1,11765.8,10027.18
NC,Graham County,37,75,Premature Death,1,10259.5,10027.18
NC,Graham County,37,75,Premature Death,1,8566.8,10027.18
NC,Graham County,37,75,Premature Death,1,8298.1,10027.18
NC,Graham County,37,75,Premature Death,1,9430.8,10027.18
NC,Graham County,37,75,Premature Death,1,9673.757,10027.18
NC,Graham County,37,75,Premature Death,1,10504.864,10027.18
NC,Graham County,37,75,Premature Death,1,9936.407,10027.18
NC,Graham County,37,75,Premature Death,1,9113.663,10027.18
NC,Graham County,37,75,Premature Death,1,9226.07,10027.18
NC,Granville County,37,77,Premature Death,1,9460.2,8801.61
NC,Granville County,37,77,Premature Death,1,9144.6,8801.61
NC,Granville County,37,77,Premature Death,1,8644.7,8801.61
NC,Granville County,37,77,Premature Death,1,9016.2,8801.61
NC,Granville County,37,77,Premature Death,1,8743.9,8801.61
NC,Granville County,37,77,Premature Death,1,8802.1,8801.61
NC,Granville County,37,77,Premature Death,1,8446.9,8801.61
NC,Granville County,37,77,Premature Death,1,8891.234,8801.61
NC,Granville County,37,77,Premature Death,1,8950.465,8801.61
NC,Granville County,37,77,Premature Death,1,9194.44,8801.61
NC,Granville County,37,77,Premature Death,1,8559.28,8801.61
NC,Granville County,37,77,Premature Death,1,7765.27,8801.61
NC,Greene County,37,79,Premature Death,1,9441.9,9525.02
NC,Greene County,37,79,Premature Death,1,9382.5,9525.02
NC,Greene County,37,79,Premature Death,1,8963.8,9525.02
NC,Greene County,37,79,Premature Death,1,9135.5,9525.02
NC,Greene County,37,79,Premature Death,1,10244.7,9525.02
NC,Greene County,37,79,Premature Death,1,11653.7,9525.02
NC,Greene County,37,79,Premature Death,1,11146.7,9525.02
NC,Greene County,37,79,Premature Death,1,9699.401,9525.02
NC,Greene County,37,79,Premature Death,1,9318.253,9525.02
NC,Greene County,37,79,Premature Death,1,8944.78,9525.02
NC,Greene County,37,79,Premature Death,1,8837.653,9525.02
NC,Greene County,37,79,Premature Death,1,7531.39,9525.02
NC,Guilford County,37,81,Premature Death,1,8144.8,7509.39
NC,Guilford County,37,81,Premature Death,1,7948.5,7509.39
NC,Guilford County,37,81,Premature Death,1,7813.5,7509.39
NC,Guilford County,37,81,Premature Death,1,7585,7509.39
NC,Guilford County,37,81,Premature Death,1,7408.2,7509.39
NC,Guilford County,37,81,Premature Death,1,7407.6,7509.39
NC,Guilford County,37,81,Premature Death,1,7345.1,7509.39
NC,Guilford County,37,81,Premature Death,1,7492.46,7509.39
NC,Guilford County,37,81,Premature Death,1,7440.093,7509.39
NC,Guilford County,37,81,Premature Death,1,7391.277,7509.39
NC,Guilford County,37,81,Premature Death,1,7162.245,7509.39
NC,Guilford County,37,81,Premature Death,1,6973.89,7509.39
NC,Halifax County,37,83,Premature Death,1,11731.1,11666.72
NC,Halifax County,37,83,Premature Death,1,12031,11666.72
NC,Halifax County,37,83,Premature Death,1,11094.1,11666.72
NC,Halifax County,37,83,Premature Death,1,11709,11666.72
NC,Halifax County,37,83,Premature Death,1,11487,11666.72
NC,Halifax County,37,83,Premature Death,1,11919,11666.72
NC,Halifax County,37,83,Premature Death,1,11645.6,11666.72
NC,Halifax County,37,83,Premature Death,1,11967.933,11666.72
NC,Halifax County,37,83,Premature Death,1,12011.23,11666.72
NC,Halifax County,37,83,Premature Death,1,11728.449,11666.72
NC,Halifax County,37,83,Premature Death,1,11735.238,11666.72
NC,Halifax County,37,83,Premature Death,1,10940.96,11666.72
NC,Harnett County,37,85,Premature Death,1,9637,8781.87
NC,Harnett County,37,85,Premature Death,1,9159.8,8781.87
NC,Harnett County,37,85,Premature Death,1,8978.2,8781.87
NC,Harnett County,37,85,Premature Death,1,8600.7,8781.87
NC,Harnett County,37,85,Premature Death,1,8593.4,8781.87
NC,Harnett County,37,85,Premature Death,1,8803.3,8781.87
NC,Harnett County,37,85,Premature Death,1,8756.4,8781.87
NC,Harnett County,37,85,Premature Death,1,8728.191,8781.87
NC,Harnett County,37,85,Premature Death,1,8406.404,8781.87
NC,Harnett County,37,85,Premature Death,1,8545.489,8781.87
NC,Harnett County,37,85,Premature Death,1,8531.022,8781.87
NC,Harnett County,37,85,Premature Death,1,8642.55,8781.87
NC,Haywood County,37,87,Premature Death,1,8226.6,8245.61
NC,Haywood County,37,87,Premature Death,1,7863.2,8245.61
NC,Haywood County,37,87,Premature Death,1,7747.5,8245.61
NC,Haywood County,37,87,Premature Death,1,7663.1,8245.61
NC,Haywood County,37,87,Premature Death,1,8061.7,8245.61
NC,Haywood County,37,87,Premature Death,1,8500.7,8245.61
NC,Haywood County,37,87,Premature Death,1,9083.1,8245.61
NC,Haywood County,37,87,Premature Death,1,8878.803,8245.61
NC,Haywood County,37,87,Premature Death,1,8958.321,8245.61
NC,Haywood County,37,87,Premature Death,1,8422.512,8245.61
NC,Haywood County,37,87,Premature Death,1,7797.062,8245.61
NC,Haywood County,37,87,Premature Death,1,7744.71,8245.61
NC,Henderson County,37,89,Premature Death,1,7612.4,7523.92
NC,Henderson County,37,89,Premature Death,1,7752.3,7523.92
NC,Henderson County,37,89,Premature Death,1,7525.4,7523.92
NC,Henderson County,37,89,Premature Death,1,7191.1,7523.92
NC,Henderson County,37,89,Premature Death,1,7343.4,7523.92
NC,Henderson County,37,89,Premature Death,1,7622.1,7523.92
NC,Henderson County,37,89,Premature Death,1,8408.6,7523.92
NC,Henderson County,37,89,Premature Death,1,8021.34,7523.92
NC,Henderson County,37,89,Premature Death,1,7724.781,7523.92
NC,Henderson County,37,89,Premature Death,1,7245.195,7523.92
NC,Henderson County,37,89,Premature Death,1,6967.343,7523.92
NC,Henderson County,37,89,Premature Death,1,6873.06,7523.92
NC,Hertford County,37,91,Premature Death,1,12478.4,11332.11
NC,Hertford County,37,91,Premature Death,1,13288.2,11332.11
NC,Hertford County,37,91,Premature Death,1,13051.3,11332.11
NC,Hertford County,37,91,Premature Death,1,11761.3,11332.11
NC,Hertford County,37,91,Premature Death,1,11194.9,11332.11
NC,Hertford County,37,91,Premature Death,1,10740.9,11332.11
NC,Hertford County,37,91,Premature Death,1,12005.9,11332.11
NC,Hertford County,37,91,Premature Death,1,11126.606,11332.11
NC,Hertford County,37,91,Premature Death,1,10936.803,11332.11
NC,Hertford County,37,91,Premature Death,1,10394.363,11332.11
NC,Hertford County,37,91,Premature Death,1,10029.678,11332.11
NC,Hertford County,37,91,Premature Death,1,8977.02,11332.11
NC,Hoke County,37,93,Premature Death,1,9720.9,9749.81
NC,Hoke County,37,93,Premature Death,1,10031.4,9749.81
NC,Hoke County,37,93,Premature Death,1,10151.2,9749.81
NC,Hoke County,37,93,Premature Death,1,11330.2,9749.81
NC,Hoke County,37,93,Premature Death,1,11063.2,9749.81
NC,Hoke County,37,93,Premature Death,1,11547.7,9749.81
NC,Hoke County,37,93,Premature Death,1,10100.5,9749.81
NC,Hoke County,37,93,Premature Death,1,9512.602,9749.81
NC,Hoke County,37,93,Premature Death,1,8774.804,9749.81
NC,Hoke County,37,93,Premature Death,1,8625.477,9749.81
NC,Hoke County,37,93,Premature Death,1,8343.176,9749.81
NC,Hoke County,37,93,Premature Death,1,7796.55,9749.81
NC,Hyde County,37,95,Premature Death,1,8254.3,8062.53
NC,Hyde County,37,95,Premature Death,1,9063.3,8062.53
NC,Hyde County,37,95,Premature Death,1,10833,8062.53
NC,Hyde County,37,95,Premature Death,1,9573.5,8062.53
NC,Hyde County,37,95,Premature Death,1,7979,8062.53
NC,Hyde County,37,95,Premature Death,1,6805,8062.53
NC,Hyde County,37,95,Premature Death,1,7274.1,8062.53
NC,Hyde County,37,95,Premature Death,1,7658.229,8062.53
NC,Hyde County,37,95,Premature Death,1,8200.176,8062.53
NC,Hyde County,37,95,Premature Death,1,7035.084,8062.53
NC,Hyde County,37,95,Premature Death,1,6872.671,8062.53
NC,Hyde County,37,95,Premature Death,1,7202.02,8062.53
NC,Iredell County,37,97,Premature Death,1,8749.2,7978.99
NC,Iredell County,37,97,Premature Death,1,8622.1,7978.99
NC,Iredell County,37,97,Premature Death,1,8171.8,7978.99
NC,Iredell County,37,97,Premature Death,1,7980.1,7978.99
NC,Iredell County,37,97,Premature Death,1,8001.9,7978.99
NC,Iredell County,37,97,Premature Death,1,8195.8,7978.99
NC,Iredell County,37,97,Premature Death,1,8154.7,7978.99
NC,Iredell County,37,97,Premature Death,1,7906.359,7978.99
NC,Iredell County,37,97,Premature Death,1,7809.29,7978.99
NC,Iredell County,37,97,Premature Death,1,7523.122,7978.99
NC,Iredell County,37,97,Premature Death,1,7435.542,7978.99
NC,Iredell County,37,97,Premature Death,1,7197.91,7978.99
NC,Jackson County,37,99,Premature Death,1,8090.1,8027.46
NC,Jackson County,37,99,Premature Death,1,8302.4,8027.46
NC,Jackson County,37,99,Premature Death,1,8273.1,8027.46
NC,Jackson County,37,99,Premature Death,1,8388.3,8027.46
NC,Jackson County,37,99,Premature Death,1,8263.5,8027.46
NC,Jackson County,37,99,Premature Death,1,8217,8027.46
NC,Jackson County,37,99,Premature Death,1,7556.9,8027.46
NC,Jackson County,37,99,Premature Death,1,7769.296,8027.46
NC,Jackson County,37,99,Premature Death,1,8360.362,8027.46
NC,Jackson County,37,99,Premature Death,1,8053.561,8027.46
NC,Jackson County,37,99,Premature Death,1,7772.386,8027.46
NC,Jackson County,37,99,Premature Death,1,7282.59,8027.46
NC,Johnston County,37,101,Premature Death,1,9036,8122.44
NC,Johnston County,37,101,Premature Death,1,8766.4,8122.44
NC,Johnston County,37,101,Premature Death,1,8464.7,8122.44
NC,Johnston County,37,101,Premature Death,1,8320.2,8122.44
NC,Johnston County,37,101,Premature Death,1,8485.7,8122.44
NC,Johnston County,37,101,Premature Death,1,8617.9,8122.44
NC,Johnston County,37,101,Premature Death,1,8168,8122.44
NC,Johnston County,37,101,Premature Death,1,7736.172,8122.44
NC,Johnston County,37,101,Premature Death,1,7524.219,8122.44
NC,Johnston County,37,101,Premature Death,1,7563.647,8122.44
NC,Johnston County,37,101,Premature Death,1,7445.024,8122.44
NC,Johnston County,37,101,Premature Death,1,7341.3,8122.44
NC,Jones County,37,103,Premature Death,1,7533.1,9126.66
NC,Jones County,37,103,Premature Death,1,8754.5,9126.66
NC,Jones County,37,103,Premature Death,1,8970.3,9126.66
NC,Jones County,37,103,Premature Death,1,10470.6,9126.66
NC,Jones County,37,103,Premature Death,1,9774.2,9126.66
NC,Jones County,37,103,Premature Death,1,9690.9,9126.66
NC,Jones County,37,103,Premature Death,1,9522.2,9126.66
NC,Jones County,37,103,Premature Death,1,9456.391,9126.66
NC,Jones County,37,103,Premature Death,1,9710.301,9126.66
NC,Jones County,37,103,Premature Death,1,8648.708,9126.66
NC,Jones County,37,103,Premature Death,1,8613.782,9126.66
NC,Jones County,37,103,Premature Death,1,8374.89,9126.66
NC,Lee County,37,105,Premature Death,1,10239.3,9314.85
NC,Lee County,37,105,Premature Death,1,10310.5,9314.85
NC,Lee County,37,105,Premature Death,1,9800.5,9314.85
NC,Lee County,37,105,Premature Death,1,9279.6,9314.85
NC,Lee County,37,105,Premature Death,1,8822.5,9314.85
NC,Lee County,37,105,Premature Death,1,9081.2,9314.85
NC,Lee County,37,105,Premature Death,1,9156.6,9314.85
NC,Lee County,37,105,Premature Death,1,10142.133,9314.85
NC,Lee County,37,105,Premature Death,1,9409.079,9314.85
NC,Lee County,37,105,Premature Death,1,8870.695,9314.85
NC,Lee County,37,105,Premature Death,1,8252.678,9314.85
NC,Lee County,37,105,Premature Death,1,8413.46,9314.85
NC,Lenoir County,37,107,Premature Death,1,11664.5,11332.75
NC,Lenoir County,37,107,Premature Death,1,11461.1,11332.75
NC,Lenoir County,37,107,Premature Death,1,12285.5,11332.75
NC,Lenoir County,37,107,Premature Death,1,12300.7,11332.75
NC,Lenoir County,37,107,Premature Death,1,12987.4,11332.75
NC,Lenoir County,37,107,Premature Death,1,12116.6,11332.75
NC,Lenoir County,37,107,Premature Death,1,12071,11332.75
NC,Lenoir County,37,107,Premature Death,1,10082.304,11332.75
NC,Lenoir County,37,107,Premature Death,1,9831.884,11332.75
NC,Lenoir County,37,107,Premature Death,1,9837.905,11332.75
NC,Lenoir County,37,107,Premature Death,1,10418.669,11332.75
NC,Lenoir County,37,107,Premature Death,1,10935.49,11332.75
NC,Lincoln County,37,109,Premature Death,1,7630.4,8146.49
NC,Lincoln County,37,109,Premature Death,1,8146.6,8146.49
NC,Lincoln County,37,109,Premature Death,1,8406,8146.49
NC,Lincoln County,37,109,Premature Death,1,8956.6,8146.49
NC,Lincoln County,37,109,Premature Death,1,8461,8146.49
NC,Lincoln County,37,109,Premature Death,1,8276.8,8146.49
NC,Lincoln County,37,109,Premature Death,1,8085.1,8146.49
NC,Lincoln County,37,109,Premature Death,1,7949.106,8146.49
NC,Lincoln County,37,109,Premature Death,1,7835.928,8146.49
NC,Lincoln County,37,109,Premature Death,1,7988.644,8146.49
NC,Lincoln County,37,109,Premature Death,1,8263.384,8146.49
NC,Lincoln County,37,109,Premature Death,1,7758.27,8146.49
NC,McDowell County,37,111,Premature Death,1,6961.9,7689.21
NC,McDowell County,37,111,Premature Death,1,6835.7,7689.21
NC,McDowell County,37,111,Premature Death,1,6738,7689.21
NC,McDowell County,37,111,Premature Death,1,7029.4,7689.21
NC,McDowell County,37,111,Premature Death,1,7397.2,7689.21
NC,McDowell County,37,111,Premature Death,1,7819,7689.21
NC,McDowell County,37,111,Premature Death,1,8201.6,7689.21
NC,McDowell County,37,111,Premature Death,1,7917.231,7689.21
NC,McDowell County,37,111,Premature Death,1,8285.443,7689.21
NC,McDowell County,37,111,Premature Death,1,8464.024,7689.21
NC,McDowell County,37,111,Premature Death,1,8675.343,7689.21
NC,McDowell County,37,111,Premature Death,1,7945.63,7689.21
NC,Macon County,37,113,Premature Death,1,6974.6,8034.18
NC,Macon County,37,113,Premature Death,1,7096.3,8034.18
NC,Macon County,37,113,Premature Death,1,7511.9,8034.18
NC,Macon County,37,113,Premature Death,1,8353.6,8034.18
NC,Macon County,37,113,Premature Death,1,8122.9,8034.18
NC,Macon County,37,113,Premature Death,1,8918.3,8034.18
NC,Macon County,37,113,Premature Death,1,9018.6,8034.18
NC,Macon County,37,113,Premature Death,1,9377.279,8034.18
NC,Macon County,37,113,Premature Death,1,8856.228,8034.18
NC,Macon County,37,113,Premature Death,1,7843.25,8034.18
NC,Macon County,37,113,Premature Death,1,7212.391,8034.18
NC,Macon County,37,113,Premature Death,1,7124.85,8034.18
NC,Madison County,37,115,Premature Death,1,7694.7,7479.49
NC,Madison County,37,115,Premature Death,1,7415,7479.49
NC,Madison County,37,115,Premature Death,1,7823.2,7479.49
NC,Madison County,37,115,Premature Death,1,7717.5,7479.49
NC,Madison County,37,115,Premature Death,1,7069.3,7479.49
NC,Madison County,37,115,Premature Death,1,6680.5,7479.49
NC,Madison County,37,115,Premature Death,1,7089.8,7479.49
NC,Madison County,37,115,Premature Death,1,6809.346,7479.49
NC,Madison County,37,115,Premature Death,1,7598.528,7479.49
NC,Madison County,37,115,Premature Death,1,7934.069,7479.49
NC,Madison County,37,115,Premature Death,1,8262.398,7479.49
NC,Madison County,37,115,Premature Death,1,7659.55,7479.49
NC,Martin County,37,117,Premature Death,1,11962.5,12457.04
NC,Martin County,37,117,Premature Death,1,13487.3,12457.04
NC,Martin County,37,117,Premature Death,1,12666.4,12457.04
NC,Martin County,37,117,Premature Death,1,14161.2,12457.04
NC,Martin County,37,117,Premature Death,1,13290.8,12457.04
NC,Martin County,37,117,Premature Death,1,13734.9,12457.04
NC,Martin County,37,117,Premature Death,1,13187.1,12457.04
NC,Martin County,37,117,Premature Death,1,12656.794,12457.04
NC,Martin County,37,117,Premature Death,1,11577.087,12457.04
NC,Martin County,37,117,Premature Death,1,10657.547,12457.04
NC,Martin County,37,117,Premature Death,1,11304.397,12457.04
NC,Martin County,37,117,Premature Death,1,10798.49,12457.04
NC,Mecklenburg County,37,119,Premature Death,1,7383.2,6994.45
NC,Mecklenburg County,37,119,Premature Death,1,7521.8,6994.45
NC,Mecklenburg County,37,119,Premature Death,1,7580.3,6994.45
NC,Mecklenburg County,37,119,Premature Death,1,7513.9,6994.45
NC,Mecklenburg County,37,119,Premature Death,1,7199.1,6994.45
NC,Mecklenburg County,37,119,Premature Death,1,7087.4,6994.45
NC,Mecklenburg County,37,119,Premature Death,1,6956.1,6994.45
NC,Mecklenburg County,37,119,Premature Death,1,6982.273,6994.45
NC,Mecklenburg County,37,119,Premature Death,1,6776.312,6994.45
NC,Mecklenburg County,37,119,Premature Death,1,6535.739,6994.45
NC,Mecklenburg County,37,119,Premature Death,1,6358.003,6994.45
NC,Mecklenburg County,37,119,Premature Death,1,6039.24,6994.45
NC,Mitchell County,37,121,Premature Death,1,7278.9,8983.36
NC,Mitchell County,37,121,Premature Death,1,7681,8983.36
NC,Mitchell County,37,121,Premature Death,1,8541.1,8983.36
NC,Mitchell County,37,121,Premature Death,1,9136.1,8983.36
NC,Mitchell County,37,121,Premature Death,1,9185,8983.36
NC,Mitchell County,37,121,Premature Death,1,9299.2,8983.36
NC,Mitchell County,37,121,Premature Death,1,9589.3,8983.36
NC,Mitchell County,37,121,Premature Death,1,9785.936,8983.36
NC,Mitchell County,37,121,Premature Death,1,10172.359,8983.36
NC,Mitchell County,37,121,Premature Death,1,9594.702,8983.36
NC,Mitchell County,37,121,Premature Death,1,9225.538,8983.36
NC,Mitchell County,37,121,Premature Death,1,8311.13,8983.36
NC,Montgomery County,37,123,Premature Death,1,10005.2,9081.01
NC,Montgomery County,37,123,Premature Death,1,9907.1,9081.01
NC,Montgomery County,37,123,Premature Death,1,9188.5,9081.01
NC,Montgomery County,37,123,Premature Death,1,9064.4,9081.01
NC,Montgomery County,37,123,Premature Death,1,8719,9081.01
NC,Montgomery County,37,123,Premature Death,1,9194.2,9081.01
NC,Montgomery County,37,123,Premature Death,1,9857.7,9081.01
NC,Montgomery County,37,123,Premature Death,1,9598.901,9081.01
NC,Montgomery County,37,123,Premature Death,1,8782.964,9081.01
NC,Montgomery County,37,123,Premature Death,1,7670.507,9081.01
NC,Montgomery County,37,123,Premature Death,1,8155.198,9081.01
NC,Montgomery County,37,123,Premature Death,1,8828.44,9081.01
NC,Moore County,37,125,Premature Death,1,8779.7,8190.59
NC,Moore County,37,125,Premature Death,1,8190.1,8190.59
NC,Moore County,37,125,Premature Death,1,7896.7,8190.59
NC,Moore County,37,125,Premature Death,1,7999.4,8190.59
NC,Moore County,37,125,Premature Death,1,8494.4,8190.59
NC,Moore County,37,125,Premature Death,1,8786.2,8190.59
NC,Moore County,37,125,Premature Death,1,9003.5,8190.59
NC,Moore County,37,125,Premature Death,1,8973.037,8190.59
NC,Moore County,37,125,Premature Death,1,8451.412,8190.59
NC,Moore County,37,125,Premature Death,1,7606.931,8190.59
NC,Moore County,37,125,Premature Death,1,7108.899,8190.59
NC,Moore County,37,125,Premature Death,1,6996.8,8190.59
NC,Nash County,37,127,Premature Death,1,9907.2,9716.8
NC,Nash County,37,127,Premature Death,1,10235.3,9716.8
NC,Nash County,37,127,Premature Death,1,9537.4,9716.8
NC,Nash County,37,127,Premature Death,1,9615.3,9716.8
NC,Nash County,37,127,Premature Death,1,9222.9,9716.8
NC,Nash County,37,127,Premature Death,1,9672.6,9716.8
NC,Nash County,37,127,Premature Death,1,9537.8,9716.8
NC,Nash County,37,127,Premature Death,1,10018.322,9716.8
NC,Nash County,37,127,Premature Death,1,10086.373,9716.8
NC,Nash County,37,127,Premature Death,1,10075.578,9716.8
NC,Nash County,37,127,Premature Death,1,9515.001,9716.8
NC,Nash County,37,127,Premature Death,1,9177.88,9716.8
NC,New Hanover County,37,129,Premature Death,1,7516.7,6958.26
NC,New Hanover County,37,129,Premature Death,1,7332.9,6958.26
NC,New Hanover County,37,129,Premature Death,1,7548.1,6958.26
NC,New Hanover County,37,129,Premature Death,1,7225.3,6958.26
NC,New Hanover County,37,129,Premature Death,1,7169.5,6958.26
NC,New Hanover County,37,129,Premature Death,1,6732.6,6958.26
NC,New Hanover County,37,129,Premature Death,1,6706.4,6958.26
NC,New Hanover County,37,129,Premature Death,1,6633.924,6958.26
NC,New Hanover County,37,129,Premature Death,1,6624.739,6958.26
NC,New Hanover County,37,129,Premature Death,1,6755.668,6958.26
NC,New Hanover County,37,129,Premature Death,1,6728.551,6958.26
NC,New Hanover County,37,129,Premature Death,1,6524.73,6958.26
NC,Northampton County,37,131,Premature Death,1,12058.5,11359.34
NC,Northampton County,37,131,Premature Death,1,11435.4,11359.34
NC,Northampton County,37,131,Premature Death,1,11721.9,11359.34
NC,Northampton County,37,131,Premature Death,1,12440.1,11359.34
NC,Northampton County,37,131,Premature Death,1,13327.3,11359.34
NC,Northampton County,37,131,Premature Death,1,13081.4,11359.34
NC,Northampton County,37,131,Premature Death,1,12063.5,11359.34
NC,Northampton County,37,131,Premature Death,1,10192.852,11359.34
NC,Northampton County,37,131,Premature Death,1,10092.644,11359.34
NC,Northampton County,37,131,Premature Death,1,9544.857,11359.34
NC,Northampton County,37,131,Premature Death,1,10205.715,11359.34
NC,Northampton County,37,131,Premature Death,1,10147.87,11359.34
NC,Onslow County,37,133,Premature Death,1,7746.2,7706.49
NC,Onslow County,37,133,Premature Death,1,7660,7706.49
NC,Onslow County,37,133,Premature Death,1,8003.1,7706.49
NC,Onslow County,37,133,Premature Death,1,7893.4,7706.49
NC,Onslow County,37,133,Premature Death,1,7811.5,7706.49
NC,Onslow County,37,133,Premature Death,1,7608.5,7706.49
NC,Onslow County,37,133,Premature Death,1,7751.4,7706.49
NC,Onslow County,37,133,Premature Death,1,7806.356,7706.49
NC,Onslow County,37,133,Premature Death,1,7731.452,7706.49
NC,Onslow County,37,133,Premature Death,1,7582.254,7706.49
