state,county,state_code,county_code,year_span,measure_name,measure_id,numerator,denominator,raw_value,confidence_lower,confidence_upper
MS,Wayne County,28.0,153.0,2010,Mammography screening,50.0,,190.0,0.474,0.38,0.57
MS,Wayne County,28.0,153.0,2011,Mammography screening,50.0,,193.0,0.393782383,0.305249306,0.48231546
MS,Webster County,28.0,155.0,2003-2005,Mammography screening,50.0,,,,,
MS,Webster County,28.0,155.0,2006-2007,Mammography screening,50.0,,,,,
MS,Webster County,28.0,155.0,2008,Mammography screening,50.0,,130.0,0.592,0.46,0.72
MS,Webster County,28.0,155.0,2009,Mammography screening,50.0,,123.0,0.602,0.46,0.74
MS,Webster County,28.0,155.0,2010,Mammography screening,50.0,,172.0,0.599,0.48,0.71
MS,Webster County,28.0,155.0,2011,Mammography screening,50.0,,148.0,0.574324324,0.452227655,0.696420994
MS,Wilkinson County,28.0,157.0,2003-2005,Mammography screening,50.0,,,,,
MS,Wilkinson County,28.0,157.0,2006-2007,Mammography screening,50.0,,,,,
MS,Wilkinson County,28.0,157.0,2008,Mammography screening,50.0,,168.0,0.488,0.38,0.59
MS,Wilkinson County,28.0,157.0,2009,Mammography screening,50.0,,112.0,0.563,0.42,0.7
MS,Wilkinson County,28.0,157.0,2010,Mammography screening,50.0,,105.0,0.524,0.39,0.66
MS,Wilkinson County,28.0,157.0,2011,Mammography screening,50.0,,110.0,0.490909091,0.35997273,0.621845452
MS,Winston County,28.0,159.0,2003-2005,Mammography screening,50.0,,,,,
MS,Winston County,28.0,159.0,2006-2007,Mammography screening,50.0,,,,,
MS,Winston County,28.0,159.0,2008,Mammography screening,50.0,,211.0,0.602,0.5,0.71
MS,Winston County,28.0,159.0,2009,Mammography screening,50.0,,218.0,0.601,0.5,0.7
MS,Winston County,28.0,159.0,2010,Mammography screening,50.0,,193.0,0.642,0.53,0.76
MS,Winston County,28.0,159.0,2011,Mammography screening,50.0,,196.0,0.637755102,0.525951703,0.749558501
MS,Yalobusha County,28.0,161.0,2003-2005,Mammography screening,50.0,,,,,
MS,Yalobusha County,28.0,161.0,2006-2007,Mammography screening,50.0,,,,,
MS,Yalobusha County,28.0,161.0,2008,Mammography screening,50.0,,215.0,0.549,0.45,0.65
MS,Yalobusha County,28.0,161.0,2009,Mammography screening,50.0,,221.0,0.48,0.39,0.57
MS,Yalobusha County,28.0,161.0,2010,Mammography screening,50.0,,189.0,0.513,0.41,0.62
MS,Yalobusha County,28.0,161.0,2011,Mammography screening,50.0,,217.0,0.479262673,0.387151353,0.571373993
MS,Yazoo County,28.0,163.0,2003-2005,Mammography screening,50.0,,,,,
MS,Yazoo County,28.0,163.0,2006-2007,Mammography screening,50.0,,,,,
MS,Yazoo County,28.0,163.0,2008,Mammography screening,50.0,,203.0,0.517,0.42,0.62
MS,Yazoo County,28.0,163.0,2009,Mammography screening,50.0,,228.0,0.544,0.45,0.64
MS,Yazoo County,28.0,163.0,2010,Mammography screening,50.0,,274.0,0.536,0.45,0.62
MS,Yazoo County,28.0,163.0,2011,Mammography screening,50.0,,293.0,0.4778157,0.398665417,0.556965982
MO,Missouri,29.0,0.0,2003-2005,Mammography screening,50.0,,28532.0,0.612,0.6,0.62
MO,Missouri,29.0,0.0,2006-2007,Mammography screening,50.0,,19490.0,0.618,0.61,0.63
MO,Missouri,29.0,0.0,2008,Mammography screening,50.0,,47686.0,0.639,0.63,0.65
MO,Missouri,29.0,0.0,2009,Mammography screening,50.0,,48347.0,0.643,0.64,0.65
MO,Missouri,29.0,0.0,2010,Mammography screening,50.0,,48897.0,0.643,0.64,0.65
MO,Missouri,29.0,0.0,2011,Mammography screening,50.0,,50874.0,0.617899123,0.611068397,0.62472985
MO,Adair County,29.0,1.0,2003-2005,Mammography screening,50.0,,,,,
MO,Adair County,29.0,1.0,2006-2007,Mammography screening,50.0,,,,,
MO,Adair County,29.0,1.0,2008,Mammography screening,50.0,,222.0,0.725,0.61,0.84
MO,Adair County,29.0,1.0,2009,Mammography screening,50.0,,223.0,0.65,0.54,0.76
MO,Adair County,29.0,1.0,2010,Mammography screening,50.0,,263.0,0.597,0.5,0.69
MO,Adair County,29.0,1.0,2011,Mammography screening,50.0,,268.0,0.585820896,0.494183845,0.677457946
MO,Andrew County,29.0,3.0,2003-2005,Mammography screening,50.0,,,,,
MO,Andrew County,29.0,3.0,2006-2007,Mammography screening,50.0,,,,,
MO,Andrew County,29.0,3.0,2008,Mammography screening,50.0,,157.0,0.599,0.48,0.72
MO,Andrew County,29.0,3.0,2009,Mammography screening,50.0,,161.0,0.571,0.45,0.69
MO,Andrew County,29.0,3.0,2010,Mammography screening,50.0,,151.0,0.583,0.46,0.7
MO,Andrew County,29.0,3.0,2011,Mammography screening,50.0,,152.0,0.598684211,0.475676261,0.72169216
MO,Atchison County,29.0,5.0,2003-2005,Mammography screening,50.0,,,,,
MO,Atchison County,29.0,5.0,2006-2007,Mammography screening,50.0,,,,,
MO,Atchison County,29.0,5.0,2008,Mammography screening,50.0,,80.0,0.563,0.4,0.73
MO,Atchison County,29.0,5.0,2009,Mammography screening,50.0,,90.0,0.544,0.39,0.7
MO,Atchison County,29.0,5.0,2010,Mammography screening,50.0,,90.0,0.556,0.4,0.71
MO,Atchison County,29.0,5.0,2011,Mammography screening,50.0,,100.0,0.58,0.430730847,0.729269153
MO,Audrain County,29.0,7.0,2003-2005,Mammography screening,50.0,,,,,
MO,Audrain County,29.0,7.0,2006-2007,Mammography screening,50.0,,,,,
MO,Audrain County,29.0,7.0,2008,Mammography screening,50.0,,291.0,0.646,0.55,0.74
MO,Audrain County,29.0,7.0,2009,Mammography screening,50.0,,281.0,0.658,0.56,0.75
MO,Audrain County,29.0,7.0,2010,Mammography screening,50.0,,252.0,0.679,0.58,0.78
MO,Audrain County,29.0,7.0,2011,Mammography screening,50.0,,266.0,0.631578947,0.536073295,0.7270846
MO,Barry County,29.0,9.0,2003-2005,Mammography screening,50.0,,226.0,0.549,0.45,0.65
MO,Barry County,29.0,9.0,2006-2007,Mammography screening,50.0,,,,,
MO,Barry County,29.0,9.0,2008,Mammography screening,50.0,,305.0,0.557,0.47,0.64
MO,Barry County,29.0,9.0,2009,Mammography screening,50.0,,200.0,0.625,0.52,0.73
MO,Barry County,29.0,9.0,2010,Mammography screening,50.0,,354.0,0.636,0.55,0.72
MO,Barry County,29.0,9.0,2011,Mammography screening,50.0,,401.0,0.630922693,0.553177784,0.708667602
MO,Barton County,29.0,11.0,2003-2005,Mammography screening,50.0,,,,,
MO,Barton County,29.0,11.0,2006-2007,Mammography screening,50.0,,,,,
MO,Barton County,29.0,11.0,2008,Mammography screening,50.0,,114.0,0.553,0.42,0.69
MO,Barton County,29.0,11.0,2009,Mammography screening,50.0,,112.0,0.616,0.47,0.76
MO,Barton County,29.0,11.0,2010,Mammography screening,50.0,,121.0,0.554,0.42,0.69
MO,Barton County,29.0,11.0,2011,Mammography screening,50.0,,107.0,0.485981308,0.353890084,0.618072533
MO,Bates County,29.0,13.0,2003-2005,Mammography screening,50.0,,,,,
MO,Bates County,29.0,13.0,2006-2007,Mammography screening,50.0,,,,,
MO,Bates County,29.0,13.0,2008,Mammography screening,50.0,,211.0,0.531,0.43,0.63
MO,Bates County,29.0,13.0,2009,Mammography screening,50.0,,199.0,0.508,0.41,0.61
MO,Bates County,29.0,13.0,2010,Mammography screening,50.0,,206.0,0.5,0.4,0.6
MO,Bates County,29.0,13.0,2011,Mammography screening,50.0,,168.0,0.5,0.393073234,0.606926766
MO,Benton County,29.0,15.0,2003-2005,Mammography screening,50.0,,204.0,0.647,0.54,0.76
MO,Benton County,29.0,15.0,2006-2007,Mammography screening,50.0,,,,,
MO,Benton County,29.0,15.0,2008,Mammography screening,50.0,,312.0,0.587,0.5,0.67
MO,Benton County,29.0,15.0,2009,Mammography screening,50.0,,289.0,0.588,0.5,0.68
MO,Benton County,29.0,15.0,2010,Mammography screening,50.0,,350.0,0.577,0.5,0.66
MO,Benton County,29.0,15.0,2011,Mammography screening,50.0,,369.0,0.550135501,0.474456094,0.625814909
MO,Bollinger County,29.0,17.0,2003-2005,Mammography screening,50.0,,,,,
MO,Bollinger County,29.0,17.0,2006-2007,Mammography screening,50.0,,,,,
MO,Bollinger County,29.0,17.0,2008,Mammography screening,50.0,,134.0,0.567,0.44,0.69
MO,Bollinger County,29.0,17.0,2009,Mammography screening,50.0,,139.0,0.54,0.42,0.66
MO,Bollinger County,29.0,17.0,2010,Mammography screening,50.0,,145.0,0.579,0.46,0.7
MO,Bollinger County,29.0,17.0,2011,Mammography screening,50.0,,166.0,0.602409639,0.484337349,0.720481928
MO,Boone County,29.0,19.0,2003-2005,Mammography screening,50.0,,603.0,0.745,0.68,0.81
MO,Boone County,29.0,19.0,2006-2007,Mammography screening,50.0,,413.0,0.69,0.61,0.77
MO,Boone County,29.0,19.0,2008,Mammography screening,50.0,,1074.0,0.729,0.68,0.78
MO,Boone County,29.0,19.0,2009,Mammography screening,50.0,,1097.0,0.742,0.69,0.79
MO,Boone County,29.0,19.0,2010,Mammography screening,50.0,,1077.0,0.738,0.69,0.79
MO,Boone County,29.0,19.0,2011,Mammography screening,50.0,,1107.0,0.710930443,0.661260253,0.760600632
MO,Buchanan County,29.0,21.0,2003-2005,Mammography screening,50.0,,544.0,0.605,0.54,0.67
MO,Buchanan County,29.0,21.0,2006-2007,Mammography screening,50.0,,384.0,0.607,0.53,0.68
MO,Buchanan County,29.0,21.0,2008,Mammography screening,50.0,,923.0,0.546,0.5,0.59
MO,Buchanan County,29.0,21.0,2009,Mammography screening,50.0,,928.0,0.584,0.53,0.63
MO,Buchanan County,29.0,21.0,2010,Mammography screening,50.0,,939.0,0.601,0.55,0.65
MO,Buchanan County,29.0,21.0,2011,Mammography screening,50.0,,943.0,0.571580064,0.523325459,0.619834668
MO,Butler County,29.0,23.0,2003-2005,Mammography screening,50.0,,373.0,0.633,0.55,0.71
MO,Butler County,29.0,23.0,2006-2007,Mammography screening,50.0,,224.0,0.603,0.5,0.7
MO,Butler County,29.0,23.0,2008,Mammography screening,50.0,,555.0,0.614,0.55,0.68
MO,Butler County,29.0,23.0,2009,Mammography screening,50.0,,536.0,0.647,0.58,0.72
MO,Butler County,29.0,23.0,2010,Mammography screening,50.0,,441.0,0.678,0.6,0.75
MO,Butler County,29.0,23.0,2011,Mammography screening,50.0,,483.0,0.65010352,0.57819609,0.722010949
MO,Caldwell County,29.0,25.0,2003-2005,Mammography screening,50.0,,,,,
MO,Caldwell County,29.0,25.0,2006-2007,Mammography screening,50.0,,,,,
MO,Caldwell County,29.0,25.0,2008,Mammography screening,50.0,,115.0,0.548,0.41,0.68
MO,Caldwell County,29.0,25.0,2009,Mammography screening,50.0,,118.0,0.534,0.4,0.67
MO,Caldwell County,29.0,25.0,2010,Mammography screening,50.0,,123.0,0.504,0.38,0.63
MO,Caldwell County,29.0,25.0,2011,Mammography screening,50.0,,129.0,0.465116279,0.347425622,0.582806936
MO,Callaway County,29.0,27.0,2003-2005,Mammography screening,50.0,,211.0,0.616,0.51,0.72
MO,Callaway County,29.0,27.0,2006-2007,Mammography screening,50.0,,,,,
MO,Callaway County,29.0,27.0,2008,Mammography screening,50.0,,388.0,0.621,0.54,0.7
MO,Callaway County,29.0,27.0,2009,Mammography screening,50.0,,408.0,0.6,0.53,0.68
MO,Callaway County,29.0,27.0,2010,Mammography screening,50.0,,399.0,0.637,0.56,0.71
MO,Callaway County,29.0,27.0,2011,Mammography screening,50.0,,428.0,0.623831776,0.549003122,0.69866043
MO,Camden County,29.0,29.0,2003-2005,Mammography screening,50.0,,358.0,0.629,0.55,0.71
MO,Camden County,29.0,29.0,2006-2007,Mammography screening,50.0,,258.0,0.62,0.52,0.72
MO,Camden County,29.0,29.0,2008,Mammography screening,50.0,,744.0,0.673,0.61,0.73
MO,Camden County,29.0,29.0,2009,Mammography screening,50.0,,778.0,0.663,0.61,0.72
MO,Camden County,29.0,29.0,2010,Mammography screening,50.0,,755.0,0.677,0.62,0.74
MO,Camden County,29.0,29.0,2011,Mammography screening,50.0,,782.0,0.647058824,0.590678888,0.703438759
MO,Cape Girardeau County,29.0,31.0,2003-2005,Mammography screening,50.0,,408.0,0.723,0.64,0.81
MO,Cape Girardeau County,29.0,31.0,2006-2007,Mammography screening,50.0,,302.0,0.685,0.59,0.78
MO,Cape Girardeau County,29.0,31.0,2008,Mammography screening,50.0,,729.0,0.657,0.6,0.72
MO,Cape Girardeau County,29.0,31.0,2009,Mammography screening,50.0,,758.0,0.665,0.61,0.72
MO,Cape Girardeau County,29.0,31.0,2010,Mammography screening,50.0,,776.0,0.675,0.62,0.73
MO,Cape Girardeau County,29.0,31.0,2011,Mammography screening,50.0,,764.0,0.659685864,0.602091766,0.717279962
MO,Carroll County,29.0,33.0,2003-2005,Mammography screening,50.0,,,,,
MO,Carroll County,29.0,33.0,2006-2007,Mammography screening,50.0,,,,,
MO,Carroll County,29.0,33.0,2008,Mammography screening,50.0,,112.0,0.545,0.41,0.68
MO,Carroll County,29.0,33.0,2009,Mammography screening,50.0,,110.0,0.564,0.42,0.7
MO,Carroll County,29.0,33.0,2010,Mammography screening,50.0,,125.0,0.568,0.44,0.7
MO,Carroll County,29.0,33.0,2011,Mammography screening,50.0,,109.0,0.623853211,0.475572715,0.772133707
MO,Carter County,29.0,35.0,2003-2005,Mammography screening,50.0,,,,,
MO,Carter County,29.0,35.0,2006-2007,Mammography screening,50.0,,,,,
MO,Carter County,29.0,35.0,2008,Mammography screening,50.0,,41.0,0.512,0.29,0.73
MO,Carter County,29.0,35.0,2009,Mammography screening,50.0,,40.0,0.575,0.34,0.81
MO,Carter County,29.0,35.0,2010,Mammography screening,50.0,,78.0,0.551,0.39,0.72
MO,Carter County,29.0,35.0,2011,Mammography screening,50.0,,95.0,0.610526316,0.453400892,0.76765174
MO,Cass County,29.0,37.0,2003-2005,Mammography screening,50.0,,401.0,0.531,0.46,0.6
MO,Cass County,29.0,37.0,2006-2007,Mammography screening,50.0,,274.0,0.61,0.52,0.7
MO,Cass County,29.0,37.0,2008,Mammography screening,50.0,,680.0,0.649,0.59,0.71
MO,Cass County,29.0,37.0,2009,Mammography screening,50.0,,688.0,0.658,0.6,0.72
MO,Cass County,29.0,37.0,2010,Mammography screening,50.0,,697.0,0.641,0.58,0.7
MO,Cass County,29.0,37.0,2011,Mammography screening,50.0,,729.0,0.635116598,0.57726451,0.692968686
MO,Cedar County,29.0,39.0,2003-2005,Mammography screening,50.0,,,,,
MO,Cedar County,29.0,39.0,2006-2007,Mammography screening,50.0,,,,,
MO,Cedar County,29.0,39.0,2008,Mammography screening,50.0,,187.0,0.62,0.51,0.73
MO,Cedar County,29.0,39.0,2009,Mammography screening,50.0,,192.0,0.578,0.47,0.69
MO,Cedar County,29.0,39.0,2010,Mammography screening,50.0,,189.0,0.577,0.47,0.68
MO,Cedar County,29.0,39.0,2011,Mammography screening,50.0,,192.0,0.526041667,0.423449186,0.628634147
MO,Chariton County,29.0,41.0,2003-2005,Mammography screening,50.0,,,,,
MO,Chariton County,29.0,41.0,2006-2007,Mammography screening,50.0,,,,,
MO,Chariton County,29.0,41.0,2008,Mammography screening,50.0,,113.0,0.602,0.46,0.74
MO,Chariton County,29.0,41.0,2009,Mammography screening,50.0,,108.0,0.657,0.5,0.81
MO,Chariton County,29.0,41.0,2010,Mammography screening,50.0,,126.0,0.651,0.51,0.79
MO,Chariton County,29.0,41.0,2011,Mammography screening,50.0,,138.0,0.572463768,0.446225645,0.698701892
MO,Christian County,29.0,43.0,2003-2005,Mammography screening,50.0,,272.0,0.632,0.54,0.73
MO,Christian County,29.0,43.0,2006-2007,Mammography screening,50.0,,,,,
MO,Christian County,29.0,43.0,2008,Mammography screening,50.0,,478.0,0.657,0.58,0.73
MO,Christian County,29.0,43.0,2009,Mammography screening,50.0,,487.0,0.639,0.57,0.71
MO,Christian County,29.0,43.0,2010,Mammography screening,50.0,,490.0,0.653,0.58,0.72
MO,Christian County,29.0,43.0,2011,Mammography screening,50.0,,498.0,0.646586345,0.575961963,0.717210728
MO,Clark County,29.0,45.0,2003-2005,Mammography screening,50.0,,,,,
MO,Clark County,29.0,45.0,2006-2007,Mammography screening,50.0,,,,,
MO,Clark County,29.0,45.0,2008,Mammography screening,50.0,,80.0,0.45,0.3,0.6
MO,Clark County,29.0,45.0,2009,Mammography screening,50.0,,87.0,0.448,0.31,0.59
MO,Clark County,29.0,45.0,2010,Mammography screening,50.0,,86.0,0.535,0.38,0.69
MO,Clark County,29.0,45.0,2011,Mammography screening,50.0,,96.0,0.552083333,0.403447756,0.70071891
MO,Clay County,29.0,47.0,2003-2005,Mammography screening,50.0,,892.0,0.632,0.58,0.68
MO,Clay County,29.0,47.0,2006-2007,Mammography screening,50.0,,672.0,0.655,0.59,0.72
MO,Clay County,29.0,47.0,2008,Mammography screening,50.0,,1639.0,0.681,0.64,0.72
MO,Clay County,29.0,47.0,2009,Mammography screening,50.0,,1720.0,0.664,0.63,0.7
MO,Clay County,29.0,47.0,2010,Mammography screening,50.0,,1735.0,0.672,0.63,0.71
MO,Clay County,29.0,47.0,2011,Mammography screening,50.0,,1731.0,0.639514731,0.601841505,0.677187958
MO,Clinton County,29.0,49.0,2003-2005,Mammography screening,50.0,,,,,
MO,Clinton County,29.0,49.0,2006-2007,Mammography screening,50.0,,,,,
MO,Clinton County,29.0,49.0,2008,Mammography screening,50.0,,285.0,0.625,0.53,0.72
MO,Clinton County,29.0,49.0,2009,Mammography screening,50.0,,275.0,0.596,0.51,0.69
MO,Clinton County,29.0,49.0,2010,Mammography screening,50.0,,253.0,0.589,0.49,0.68
MO,Clinton County,29.0,49.0,2011,Mammography screening,50.0,,282.0,0.567375887,0.479460082,0.655291691
MO,Cole County,29.0,51.0,2003-2005,Mammography screening,50.0,,372.0,0.742,0.65,0.83
MO,Cole County,29.0,51.0,2006-2007,Mammography screening,50.0,,284.0,0.697,0.6,0.79
MO,Cole County,29.0,51.0,2008,Mammography screening,50.0,,630.0,0.733,0.67,0.8
MO,Cole County,29.0,51.0,2009,Mammography screening,50.0,,681.0,0.739,0.67,0.8
MO,Cole County,29.0,51.0,2010,Mammography screening,50.0,,737.0,0.71,0.65,0.77
MO,Cole County,29.0,51.0,2011,Mammography screening,50.0,,767.0,0.68970013,0.630925685,0.748474576
MO,Cooper County,29.0,53.0,2003-2005,Mammography screening,50.0,,,,,
MO,Cooper County,29.0,53.0,2006-2007,Mammography screening,50.0,,,,,
MO,Cooper County,29.0,53.0,2008,Mammography screening,50.0,,163.0,0.613,0.49,0.73
MO,Cooper County,29.0,53.0,2009,Mammography screening,50.0,,149.0,0.638,0.51,0.77
MO,Cooper County,29.0,53.0,2010,Mammography screening,50.0,,156.0,0.564,0.45,0.68
MO,Cooper County,29.0,53.0,2011,Mammography screening,50.0,,172.0,0.575581395,0.462199106,0.688963685
MO,Crawford County,29.0,55.0,2003-2005,Mammography screening,50.0,,,,,
MO,Crawford County,29.0,55.0,2006-2007,Mammography screening,50.0,,,,,
MO,Crawford County,29.0,55.0,2008,Mammography screening,50.0,,225.0,0.622,0.52,0.73
MO,Crawford County,29.0,55.0,2009,Mammography screening,50.0,,218.0,0.628,0.52,0.73
MO,Crawford County,29.0,55.0,2010,Mammography screening,50.0,,228.0,0.636,0.53,0.74
MO,Crawford County,29.0,55.0,2011,Mammography screening,50.0,,250.0,0.608,0.511341988,0.704658012
MO,Dade County,29.0,57.0,2003-2005,Mammography screening,50.0,,,,,
MO,Dade County,29.0,57.0,2006-2007,Mammography screening,50.0,,,,,
MO,Dade County,29.0,57.0,2008,Mammography screening,50.0,,75.0,0.587,0.41,0.76
MO,Dade County,29.0,57.0,2009,Mammography screening,50.0,,75.0,0.64,0.46,0.82
MO,Dade County,29.0,57.0,2010,Mammography screening,50.0,,75.0,0.613,0.44,0.79
MO,Dade County,29.0,57.0,2011,Mammography screening,50.0,,84.0,0.702380952,0.523154218,0.881607687
MO,Dallas County,29.0,59.0,2003-2005,Mammography screening,50.0,,,,,
MO,Dallas County,29.0,59.0,2006-2007,Mammography screening,50.0,,,,,
MO,Dallas County,29.0,59.0,2008,Mammography screening,50.0,,106.0,0.547,0.41,0.69
MO,Dallas County,29.0,59.0,2009,Mammography screening,50.0,,113.0,0.504,0.37,0.64
MO,Dallas County,29.0,59.0,2010,Mammography screening,50.0,,112.0,0.554,0.42,0.69
MO,Dallas County,29.0,59.0,2011,Mammography screening,50.0,,136.0,0.470588235,0.355294118,0.585882353
MO,Daviess County,29.0,61.0,2003-2005,Mammography screening,50.0,,,,,
MO,Daviess County,29.0,61.0,2006-2007,Mammography screening,50.0,,,,,
MO,Daviess County,29.0,61.0,2008,Mammography screening,50.0,,99.0,0.475,0.34,0.61
MO,Daviess County,29.0,61.0,2009,Mammography screening,50.0,,96.0,0.521,0.38,0.67
MO,Daviess County,29.0,61.0,2010,Mammography screening,50.0,,100.0,0.51,0.37,0.65
MO,Daviess County,29.0,61.0,2011,Mammography screening,50.0,,96.0,0.5,0.358549184,0.641450816
MO,DeKalb County,29.0,63.0,2003-2005,Mammography screening,50.0,,,,,
MO,DeKalb County,29.0,63.0,2006-2007,Mammography screening,50.0,,,,,
MO,DeKalb County,29.0,63.0,2008,Mammography screening,50.0,,53.0,0.509,0.32,0.7
MO,DeKalb County,29.0,63.0,2009,Mammography screening,50.0,,51.0,0.588,0.38,0.8
MO,DeKalb County,29.0,63.0,2010,Mammography screening,50.0,,69.0,0.536,0.36,0.71
MO,DeKalb County,29.0,63.0,2011,Mammography screening,50.0,,76.0,0.5,0.341023007,0.658976993
MO,Dent County,29.0,65.0,2003-2005,Mammography screening,50.0,,,,,
MO,Dent County,29.0,65.0,2006-2007,Mammography screening,50.0,,,,,
MO,Dent County,29.0,65.0,2008,Mammography screening,50.0,,225.0,0.569,0.47,0.67
MO,Dent County,29.0,65.0,2009,Mammography screening,50.0,,217.0,0.488,0.4,0.58
MO,Dent County,29.0,65.0,2010,Mammography screening,50.0,,230.0,0.557,0.46,0.65
MO,Dent County,29.0,65.0,2011,Mammography screening,50.0,,234.0,0.555555556,0.460053682,0.651057429
MO,Douglas County,29.0,67.0,2003-2005,Mammography screening,50.0,,,,,
MO,Douglas County,29.0,67.0,2006-2007,Mammography screening,50.0,,,,,
MO,Douglas County,29.0,67.0,2008,Mammography screening,50.0,,23.0,0.609,0.29,0.93
MO,Douglas County,29.0,67.0,2009,Mammography screening,50.0,,,,,
MO,Douglas County,29.0,67.0,2010,Mammography screening,50.0,,96.0,0.635,0.48,0.79
MO,Douglas County,29.0,67.0,2011,Mammography screening,50.0,,117.0,0.598290598,0.458132167,0.73844903
MO,Dunklin County,29.0,69.0,2003-2005,Mammography screening,50.0,,231.0,0.606,0.51,0.71
MO,Dunklin County,29.0,69.0,2006-2007,Mammography screening,50.0,,,,,
MO,Dunklin County,29.0,69.0,2008,Mammography screening,50.0,,368.0,0.527,0.45,0.6
MO,Dunklin County,29.0,69.0,2009,Mammography screening,50.0,,371.0,0.547,0.47,0.62
MO,Dunklin County,29.0,69.0,2010,Mammography screening,50.0,,390.0,0.559,0.48,0.63
MO,Dunklin County,29.0,69.0,2011,Mammography screening,50.0,,413.0,0.549636804,0.478134679,0.621138929
MO,Franklin County,29.0,71.0,2003-2005,Mammography screening,50.0,,422.0,0.585,0.51,0.66
MO,Franklin County,29.0,71.0,2006-2007,Mammography screening,50.0,,322.0,0.649,0.56,0.74
MO,Franklin County,29.0,71.0,2008,Mammography screening,50.0,,781.0,0.709,0.65,0.77
MO,Franklin County,29.0,71.0,2009,Mammography screening,50.0,,817.0,0.705,0.65,0.76
MO,Franklin County,29.0,71.0,2010,Mammography screening,50.0,,822.0,0.738,0.68,0.8
MO,Franklin County,29.0,71.0,2011,Mammography screening,50.0,,847.0,0.684769776,0.629040082,0.74049947
MO,Gasconade County,29.0,73.0,2003-2005,Mammography screening,50.0,,,,,
MO,Gasconade County,29.0,73.0,2006-2007,Mammography screening,50.0,,,,,
MO,Gasconade County,29.0,73.0,2008,Mammography screening,50.0,,218.0,0.592,0.49,0.69
MO,Gasconade County,29.0,73.0,2009,Mammography screening,50.0,,207.0,0.604,0.5,0.71
MO,Gasconade County,29.0,73.0,2010,Mammography screening,50.0,,215.0,0.633,0.53,0.74
MO,Gasconade County,29.0,73.0,2011,Mammography screening,50.0,,232.0,0.625,0.523269287,0.726730713
MO,Gentry County,29.0,75.0,2003-2005,Mammography screening,50.0,,,,,
MO,Gentry County,29.0,75.0,2006-2007,Mammography screening,50.0,,,,,
MO,Gentry County,29.0,75.0,2008,Mammography screening,50.0,,97.0,0.619,0.46,0.78
MO,Gentry County,29.0,75.0,2009,Mammography screening,50.0,,77.0,0.545,0.38,0.71
MO,Gentry County,29.0,75.0,2010,Mammography screening,50.0,,80.0,0.488,0.33,0.64
MO,Gentry County,29.0,75.0,2011,Mammography screening,50.0,,83.0,0.542168675,0.383758076,0.700579274
MO,Greene County,29.0,77.0,2003-2005,Mammography screening,50.0,,1098.0,0.638,0.59,0.69
MO,Greene County,29.0,77.0,2006-2007,Mammography screening,50.0,,683.0,0.668,0.61,0.73
MO,Greene County,29.0,77.0,2008,Mammography screening,50.0,,1682.0,0.655,0.62,0.69
MO,Greene County,29.0,77.0,2009,Mammography screening,50.0,,1660.0,0.64,0.6,0.68
MO,Greene County,29.0,77.0,2010,Mammography screening,50.0,,1787.0,0.67,0.63,0.71
MO,Greene County,29.0,77.0,2011,Mammography screening,50.0,,1891.0,0.643574828,0.607416376,0.67973328
MO,Grundy County,29.0,79.0,2003-2005,Mammography screening,50.0,,,,,
MO,Grundy County,29.0,79.0,2006-2007,Mammography screening,50.0,,,,,
MO,Grundy County,29.0,79.0,2008,Mammography screening,50.0,,158.0,0.639,0.51,0.76
MO,Grundy County,29.0,79.0,2009,Mammography screening,50.0,,163.0,0.583,0.47,0.7
MO,Grundy County,29.0,79.0,2010,Mammography screening,50.0,,165.0,0.558,0.44,0.67
MO,Grundy County,29.0,79.0,2011,Mammography screening,50.0,,165.0,0.509090909,0.40022002,0.617961798
MO,Harrison County,29.0,81.0,2003-2005,Mammography screening,50.0,,,,,
MO,Harrison County,29.0,81.0,2006-2007,Mammography screening,50.0,,,,,
MO,Harrison County,29.0,81.0,2008,Mammography screening,50.0,,138.0,0.609,0.48,0.74
MO,Harrison County,29.0,81.0,2009,Mammography screening,50.0,,126.0,0.627,0.49,0.77
MO,Harrison County,29.0,81.0,2010,Mammography screening,50.0,,111.0,0.586,0.44,0.73
MO,Harrison County,29.0,81.0,2011,Mammography screening,50.0,,113.0,0.557522124,0.419849401,0.695194847
MO,Henry County,29.0,83.0,2003-2005,Mammography screening,50.0,,,,,
MO,Henry County,29.0,83.0,2006-2007,Mammography screening,50.0,,,,,
MO,Henry County,29.0,83.0,2008,Mammography screening,50.0,,327.0,0.572,0.49,0.65
MO,Henry County,29.0,83.0,2009,Mammography screening,50.0,,304.0,0.563,0.48,0.65
MO,Henry County,29.0,83.0,2010,Mammography screening,50.0,,303.0,0.488,0.41,0.57
MO,Henry County,29.0,83.0,2011,Mammography screening,50.0,,298.0,0.496644295,0.416629433,0.576659158
MO,Hickory County,29.0,85.0,2003-2005,Mammography screening,50.0,,,,,
MO,Hickory County,29.0,85.0,2006-2007,Mammography screening,50.0,,,,,
MO,Hickory County,29.0,85.0,2008,Mammography screening,50.0,,127.0,0.638,0.5,0.78
MO,Hickory County,29.0,85.0,2009,Mammography screening,50.0,,124.0,0.581,0.45,0.71
MO,Hickory County,29.0,85.0,2010,Mammography screening,50.0,,157.0,0.605,0.48,0.73
MO,Hickory County,29.0,85.0,2011,Mammography screening,50.0,,158.0,0.556962025,0.440592217,0.673331834
MO,Holt County,29.0,87.0,2003-2005,Mammography screening,50.0,,,,,
