state,county,state_code,county_code,year_span,measure_name,measure_id,rate
MN,Stearns County,27,145,2006,Children in poverty,24,11
MN,Stearns County,27,145,2007,Children in poverty,24,11
MN,Stearns County,27,145,2008,Children in poverty,24,9
MN,Stearns County,27,145,2009,Children in poverty,24,12
MN,Stearns County,27,145,2010,Children in poverty,24,13
MN,Stearns County,27,145,2011,Children in poverty,24,13
MN,Stearns County,27,145,2012,Children in poverty,24,12
MN,Steele County,27,147,2002,Children in poverty,24,7
MN,Steele County,27,147,2003,Children in poverty,24,8
MN,Steele County,27,147,2003,Children in poverty,24,8
MN,Steele County,27,147,2004,Children in poverty,24,9
MN,Steele County,27,147,2004,Children in poverty,24,9
MN,Steele County,27,147,2005,Children in poverty,24,9
MN,Steele County,27,147,2006,Children in poverty,24,9
MN,Steele County,27,147,2007,Children in poverty,24,9
MN,Steele County,27,147,2008,Children in poverty,24,10
MN,Steele County,27,147,2009,Children in poverty,24,11
MN,Steele County,27,147,2010,Children in poverty,24,14
MN,Steele County,27,147,2011,Children in poverty,24,14
MN,Steele County,27,147,2012,Children in poverty,24,13
MN,Stevens County,27,149,2002,Children in poverty,24,6
MN,Stevens County,27,149,2003,Children in poverty,24,8
MN,Stevens County,27,149,2003,Children in poverty,24,8
MN,Stevens County,27,149,2004,Children in poverty,24,9
MN,Stevens County,27,149,2004,Children in poverty,24,9
MN,Stevens County,27,149,2005,Children in poverty,24,9
MN,Stevens County,27,149,2006,Children in poverty,24,10
MN,Stevens County,27,149,2007,Children in poverty,24,10
MN,Stevens County,27,149,2008,Children in poverty,24,9
MN,Stevens County,27,149,2009,Children in poverty,24,10
MN,Stevens County,27,149,2010,Children in poverty,24,11
MN,Stevens County,27,149,2011,Children in poverty,24,12
MN,Stevens County,27,149,2012,Children in poverty,24,12
MN,Swift County,27,151,2002,Children in poverty,24,10
MN,Swift County,27,151,2003,Children in poverty,24,11
MN,Swift County,27,151,2003,Children in poverty,24,11
MN,Swift County,27,151,2004,Children in poverty,24,11
MN,Swift County,27,151,2004,Children in poverty,24,11
MN,Swift County,27,151,2005,Children in poverty,24,11
MN,Swift County,27,151,2006,Children in poverty,24,12
MN,Swift County,27,151,2007,Children in poverty,24,12
MN,Swift County,27,151,2008,Children in poverty,24,12
MN,Swift County,27,151,2009,Children in poverty,24,13
MN,Swift County,27,151,2010,Children in poverty,24,14
MN,Swift County,27,151,2011,Children in poverty,24,15
MN,Swift County,27,151,2012,Children in poverty,24,16
MN,Todd County,27,153,2002,Children in poverty,24,14
MN,Todd County,27,153,2003,Children in poverty,24,16
MN,Todd County,27,153,2003,Children in poverty,24,16
MN,Todd County,27,153,2004,Children in poverty,24,15
MN,Todd County,27,153,2004,Children in poverty,24,15
MN,Todd County,27,153,2005,Children in poverty,24,16
MN,Todd County,27,153,2006,Children in poverty,24,19
MN,Todd County,27,153,2007,Children in poverty,24,20
MN,Todd County,27,153,2008,Children in poverty,24,19
MN,Todd County,27,153,2009,Children in poverty,24,21
MN,Todd County,27,153,2010,Children in poverty,24,25
MN,Todd County,27,153,2011,Children in poverty,24,24
MN,Todd County,27,153,2012,Children in poverty,24,23
MN,Traverse County,27,155,2002,Children in poverty,24,12
MN,Traverse County,27,155,2003,Children in poverty,24,15
MN,Traverse County,27,155,2003,Children in poverty,24,15
MN,Traverse County,27,155,2004,Children in poverty,24,15
MN,Traverse County,27,155,2004,Children in poverty,24,15
MN,Traverse County,27,155,2005,Children in poverty,24,17
MN,Traverse County,27,155,2006,Children in poverty,24,16
MN,Traverse County,27,155,2007,Children in poverty,24,14
MN,Traverse County,27,155,2008,Children in poverty,24,16
MN,Traverse County,27,155,2009,Children in poverty,24,15
MN,Traverse County,27,155,2010,Children in poverty,24,20
MN,Traverse County,27,155,2011,Children in poverty,24,19
MN,Traverse County,27,155,2012,Children in poverty,24,18
MN,Wabasha County,27,157,2002,Children in poverty,24,7
MN,Wabasha County,27,157,2003,Children in poverty,24,8
MN,Wabasha County,27,157,2003,Children in poverty,24,8
MN,Wabasha County,27,157,2004,Children in poverty,24,8
MN,Wabasha County,27,157,2004,Children in poverty,24,8
MN,Wabasha County,27,157,2005,Children in poverty,24,8
MN,Wabasha County,27,157,2006,Children in poverty,24,9
MN,Wabasha County,27,157,2007,Children in poverty,24,8
MN,Wabasha County,27,157,2008,Children in poverty,24,10
MN,Wabasha County,27,157,2009,Children in poverty,24,11
MN,Wabasha County,27,157,2010,Children in poverty,24,11
MN,Wabasha County,27,157,2011,Children in poverty,24,13
MN,Wabasha County,27,157,2012,Children in poverty,24,11
MN,Wadena County,27,159,2002,Children in poverty,24,15
MN,Wadena County,27,159,2003,Children in poverty,24,16
MN,Wadena County,27,159,2003,Children in poverty,24,16
MN,Wadena County,27,159,2004,Children in poverty,24,16
MN,Wadena County,27,159,2004,Children in poverty,24,16
MN,Wadena County,27,159,2005,Children in poverty,24,19
MN,Wadena County,27,159,2006,Children in poverty,24,20
MN,Wadena County,27,159,2007,Children in poverty,24,19
MN,Wadena County,27,159,2008,Children in poverty,24,21
MN,Wadena County,27,159,2009,Children in poverty,24,23
MN,Wadena County,27,159,2010,Children in poverty,24,24
MN,Wadena County,27,159,2011,Children in poverty,24,26
MN,Wadena County,27,159,2012,Children in poverty,24,22
MN,Waseca County,27,161,2002,Children in poverty,24,9
MN,Waseca County,27,161,2003,Children in poverty,24,10
MN,Waseca County,27,161,2003,Children in poverty,24,10
MN,Waseca County,27,161,2004,Children in poverty,24,10
MN,Waseca County,27,161,2004,Children in poverty,24,10
MN,Waseca County,27,161,2005,Children in poverty,24,11
MN,Waseca County,27,161,2006,Children in poverty,24,11
MN,Waseca County,27,161,2007,Children in poverty,24,10
MN,Waseca County,27,161,2008,Children in poverty,24,10
MN,Waseca County,27,161,2009,Children in poverty,24,13
MN,Waseca County,27,161,2010,Children in poverty,24,15
MN,Waseca County,27,161,2011,Children in poverty,24,14
MN,Waseca County,27,161,2012,Children in poverty,24,13
MN,Washington County,27,163,2002,Children in poverty,24,4
MN,Washington County,27,163,2003,Children in poverty,24,5
MN,Washington County,27,163,2003,Children in poverty,24,5
MN,Washington County,27,163,2004,Children in poverty,24,6
MN,Washington County,27,163,2004,Children in poverty,24,6
MN,Washington County,27,163,2005,Children in poverty,24,5
MN,Washington County,27,163,2006,Children in poverty,24,5
MN,Washington County,27,163,2007,Children in poverty,24,6
MN,Washington County,27,163,2008,Children in poverty,24,5
MN,Washington County,27,163,2009,Children in poverty,24,6
MN,Washington County,27,163,2010,Children in poverty,24,7
MN,Washington County,27,163,2011,Children in poverty,24,7
MN,Washington County,27,163,2012,Children in poverty,24,6
MN,Watonwan County,27,165,2002,Children in poverty,24,10
MN,Watonwan County,27,165,2003,Children in poverty,24,12
MN,Watonwan County,27,165,2003,Children in poverty,24,12
MN,Watonwan County,27,165,2004,Children in poverty,24,11
MN,Watonwan County,27,165,2004,Children in poverty,24,11
MN,Watonwan County,27,165,2005,Children in poverty,24,14
MN,Watonwan County,27,165,2006,Children in poverty,24,14
MN,Watonwan County,27,165,2007,Children in poverty,24,14
MN,Watonwan County,27,165,2008,Children in poverty,24,15
MN,Watonwan County,27,165,2009,Children in poverty,24,16
MN,Watonwan County,27,165,2010,Children in poverty,24,17
MN,Watonwan County,27,165,2011,Children in poverty,24,18
MN,Watonwan County,27,165,2012,Children in poverty,24,17
MN,Wilkin County,27,167,2002,Children in poverty,24,8
MN,Wilkin County,27,167,2003,Children in poverty,24,11
MN,Wilkin County,27,167,2003,Children in poverty,24,11
MN,Wilkin County,27,167,2004,Children in poverty,24,10
MN,Wilkin County,27,167,2004,Children in poverty,24,10
MN,Wilkin County,27,167,2005,Children in poverty,24,10
MN,Wilkin County,27,167,2006,Children in poverty,24,11
MN,Wilkin County,27,167,2007,Children in poverty,24,11
MN,Wilkin County,27,167,2008,Children in poverty,24,11
MN,Wilkin County,27,167,2009,Children in poverty,24,12
MN,Wilkin County,27,167,2010,Children in poverty,24,14
MN,Wilkin County,27,167,2011,Children in poverty,24,13
MN,Wilkin County,27,167,2012,Children in poverty,24,13
MN,Winona County,27,169,2002,Children in poverty,24,9
MN,Winona County,27,169,2003,Children in poverty,24,11
MN,Winona County,27,169,2003,Children in poverty,24,11
MN,Winona County,27,169,2004,Children in poverty,24,12
MN,Winona County,27,169,2004,Children in poverty,24,12
MN,Winona County,27,169,2005,Children in poverty,24,12
MN,Winona County,27,169,2006,Children in poverty,24,12
MN,Winona County,27,169,2007,Children in poverty,24,12
MN,Winona County,27,169,2008,Children in poverty,24,12
MN,Winona County,27,169,2009,Children in poverty,24,13
MN,Winona County,27,169,2010,Children in poverty,24,15
MN,Winona County,27,169,2011,Children in poverty,24,15
MN,Winona County,27,169,2012,Children in poverty,24,14
MN,Wright County,27,171,2002,Children in poverty,24,5
MN,Wright County,27,171,2003,Children in poverty,24,6
MN,Wright County,27,171,2003,Children in poverty,24,6
MN,Wright County,27,171,2004,Children in poverty,24,6
MN,Wright County,27,171,2004,Children in poverty,24,6
MN,Wright County,27,171,2005,Children in poverty,24,6
MN,Wright County,27,171,2006,Children in poverty,24,7
MN,Wright County,27,171,2007,Children in poverty,24,6
MN,Wright County,27,171,2008,Children in poverty,24,6
MN,Wright County,27,171,2009,Children in poverty,24,7
MN,Wright County,27,171,2010,Children in poverty,24,7
MN,Wright County,27,171,2011,Children in poverty,24,9
MN,Wright County,27,171,2012,Children in poverty,24,8
MN,Yellow Medicine County,27,173,2002,Children in poverty,24,10
MN,Yellow Medicine County,27,173,2003,Children in poverty,24,10
MN,Yellow Medicine County,27,173,2003,Children in poverty,24,10
MN,Yellow Medicine County,27,173,2004,Children in poverty,24,10
MN,Yellow Medicine County,27,173,2004,Children in poverty,24,10
MN,Yellow Medicine County,27,173,2005,Children in poverty,24,11
MN,Yellow Medicine County,27,173,2006,Children in poverty,24,14
MN,Yellow Medicine County,27,173,2007,Children in poverty,24,13
MN,Yellow Medicine County,27,173,2008,Children in poverty,24,11
MN,Yellow Medicine County,27,173,2009,Children in poverty,24,13
MN,Yellow Medicine County,27,173,2010,Children in poverty,24,18
MN,Yellow Medicine County,27,173,2011,Children in poverty,24,15
MN,Yellow Medicine County,27,173,2012,Children in poverty,24,13
MS,Mississippi,28,0,2002,Children in poverty,24,27
MS,Mississippi,28,0,2003,Children in poverty,24,27
MS,Mississippi,28,0,2003,Children in poverty,24,27
MS,Mississippi,28,0,2004,Children in poverty,24,29
MS,Mississippi,28,0,2004,Children in poverty,24,29
MS,Mississippi,28,0,2005,Children in poverty,24,30
MS,Mississippi,28,0,2006,Children in poverty,24,30
MS,Mississippi,28,0,2007,Children in poverty,24,29
MS,Mississippi,28,0,2008,Children in poverty,24,30
MS,Mississippi,28,0,2009,Children in poverty,24,31
MS,Mississippi,28,0,2010,Children in poverty,24,32
MS,Mississippi,28,0,2011,Children in poverty,24,32
MS,Mississippi,28,0,2012,Children in poverty,24,34
MS,Adams County,28,1,2002,Children in poverty,24,34
MS,Adams County,28,1,2003,Children in poverty,24,34
MS,Adams County,28,1,2003,Children in poverty,24,34
MS,Adams County,28,1,2004,Children in poverty,24,37
MS,Adams County,28,1,2004,Children in poverty,24,37
MS,Adams County,28,1,2005,Children in poverty,24,41
MS,Adams County,28,1,2006,Children in poverty,24,41
MS,Adams County,28,1,2007,Children in poverty,24,49
MS,Adams County,28,1,2008,Children in poverty,24,40
MS,Adams County,28,1,2009,Children in poverty,24,43
MS,Adams County,28,1,2010,Children in poverty,24,42
MS,Adams County,28,1,2011,Children in poverty,24,51
MS,Adams County,28,1,2012,Children in poverty,24,43
MS,Alcorn County,28,3,2002,Children in poverty,24,24
MS,Alcorn County,28,3,2003,Children in poverty,24,23
MS,Alcorn County,28,3,2003,Children in poverty,24,23
MS,Alcorn County,28,3,2004,Children in poverty,24,25
MS,Alcorn County,28,3,2004,Children in poverty,24,25
MS,Alcorn County,28,3,2005,Children in poverty,24,25
MS,Alcorn County,28,3,2006,Children in poverty,24,25
MS,Alcorn County,28,3,2007,Children in poverty,24,26
MS,Alcorn County,28,3,2008,Children in poverty,24,28
MS,Alcorn County,28,3,2009,Children in poverty,24,27
MS,Alcorn County,28,3,2010,Children in poverty,24,32
MS,Alcorn County,28,3,2011,Children in poverty,24,29
MS,Alcorn County,28,3,2012,Children in poverty,24,32
MS,Amite County,28,5,2002,Children in poverty,24,28
MS,Amite County,28,5,2003,Children in poverty,24,27
MS,Amite County,28,5,2003,Children in poverty,24,27
MS,Amite County,28,5,2004,Children in poverty,24,30
MS,Amite County,28,5,2004,Children in poverty,24,30
MS,Amite County,28,5,2005,Children in poverty,24,32
MS,Amite County,28,5,2006,Children in poverty,24,34
MS,Amite County,28,5,2007,Children in poverty,24,32
MS,Amite County,28,5,2008,Children in poverty,24,35
MS,Amite County,28,5,2009,Children in poverty,24,34
MS,Amite County,28,5,2010,Children in poverty,24,35
MS,Amite County,28,5,2011,Children in poverty,24,33
MS,Amite County,28,5,2012,Children in poverty,24,39
MS,Attala County,28,7,2002,Children in poverty,24,31
MS,Attala County,28,7,2003,Children in poverty,24,31
MS,Attala County,28,7,2003,Children in poverty,24,31
MS,Attala County,28,7,2004,Children in poverty,24,31
MS,Attala County,28,7,2004,Children in poverty,24,31
MS,Attala County,28,7,2005,Children in poverty,24,32
MS,Attala County,28,7,2006,Children in poverty,24,31
MS,Attala County,28,7,2007,Children in poverty,24,36
MS,Attala County,28,7,2008,Children in poverty,24,37
MS,Attala County,28,7,2009,Children in poverty,24,35
MS,Attala County,28,7,2010,Children in poverty,24,35
MS,Attala County,28,7,2011,Children in poverty,24,37
MS,Attala County,28,7,2012,Children in poverty,24,40
MS,Benton County,28,9,2002,Children in poverty,24,29
MS,Benton County,28,9,2003,Children in poverty,24,29
MS,Benton County,28,9,2003,Children in poverty,24,29
MS,Benton County,28,9,2004,Children in poverty,24,29
MS,Benton County,28,9,2004,Children in poverty,24,29
MS,Benton County,28,9,2005,Children in poverty,24,31
MS,Benton County,28,9,2006,Children in poverty,24,30
MS,Benton County,28,9,2007,Children in poverty,24,30
MS,Benton County,28,9,2008,Children in poverty,24,33
MS,Benton County,28,9,2009,Children in poverty,24,36
MS,Benton County,28,9,2010,Children in poverty,24,38
MS,Benton County,28,9,2011,Children in poverty,24,40
MS,Benton County,28,9,2012,Children in poverty,24,38
MS,Bolivar County,28,11,2002,Children in poverty,24,40
MS,Bolivar County,28,11,2003,Children in poverty,24,38
MS,Bolivar County,28,11,2003,Children in poverty,24,38
MS,Bolivar County,28,11,2004,Children in poverty,24,42
MS,Bolivar County,28,11,2004,Children in poverty,24,42
MS,Bolivar County,28,11,2005,Children in poverty,24,53
MS,Bolivar County,28,11,2006,Children in poverty,24,50
MS,Bolivar County,28,11,2007,Children in poverty,24,53
MS,Bolivar County,28,11,2008,Children in poverty,24,52
MS,Bolivar County,28,11,2009,Children in poverty,24,44
MS,Bolivar County,28,11,2010,Children in poverty,24,52
MS,Bolivar County,28,11,2011,Children in poverty,24,50
MS,Bolivar County,28,11,2012,Children in poverty,24,48
MS,Calhoun County,28,13,2002,Children in poverty,24,27
MS,Calhoun County,28,13,2003,Children in poverty,24,26
MS,Calhoun County,28,13,2003,Children in poverty,24,26
MS,Calhoun County,28,13,2004,Children in poverty,24,26
MS,Calhoun County,28,13,2004,Children in poverty,24,26
MS,Calhoun County,28,13,2005,Children in poverty,24,28
MS,Calhoun County,28,13,2006,Children in poverty,24,30
MS,Calhoun County,28,13,2007,Children in poverty,24,32
MS,Calhoun County,28,13,2008,Children in poverty,24,29
MS,Calhoun County,28,13,2009,Children in poverty,24,34
MS,Calhoun County,28,13,2010,Children in poverty,24,32
MS,Calhoun County,28,13,2011,Children in poverty,24,31
MS,Calhoun County,28,13,2012,Children in poverty,24,30
MS,Carroll County,28,15,2002,Children in poverty,24,28
MS,Carroll County,28,15,2003,Children in poverty,24,25
MS,Carroll County,28,15,2003,Children in poverty,24,25
MS,Carroll County,28,15,2004,Children in poverty,24,25
MS,Carroll County,28,15,2004,Children in poverty,24,25
MS,Carroll County,28,15,2005,Children in poverty,24,27
MS,Carroll County,28,15,2006,Children in poverty,24,26
MS,Carroll County,28,15,2007,Children in poverty,24,28
MS,Carroll County,28,15,2008,Children in poverty,24,25
MS,Carroll County,28,15,2009,Children in poverty,24,28
MS,Carroll County,28,15,2010,Children in poverty,24,28
MS,Carroll County,28,15,2011,Children in poverty,24,28
MS,Carroll County,28,15,2012,Children in poverty,24,29
MS,Chickasaw County,28,17,2002,Children in poverty,24,24
MS,Chickasaw County,28,17,2003,Children in poverty,24,24
MS,Chickasaw County,28,17,2003,Children in poverty,24,24
MS,Chickasaw County,28,17,2004,Children in poverty,24,28
MS,Chickasaw County,28,17,2004,Children in poverty,24,28
MS,Chickasaw County,28,17,2005,Children in poverty,24,32
MS,Chickasaw County,28,17,2006,Children in poverty,24,28
MS,Chickasaw County,28,17,2007,Children in poverty,24,28
MS,Chickasaw County,28,17,2008,Children in poverty,24,31
MS,Chickasaw County,28,17,2009,Children in poverty,24,40
MS,Chickasaw County,28,17,2010,Children in poverty,24,35
MS,Chickasaw County,28,17,2011,Children in poverty,24,31
MS,Chickasaw County,28,17,2012,Children in poverty,24,35
MS,Choctaw County,28,19,2002,Children in poverty,24,34
MS,Choctaw County,28,19,2003,Children in poverty,24,34
MS,Choctaw County,28,19,2003,Children in poverty,24,34
MS,Choctaw County,28,19,2004,Children in poverty,24,34
MS,Choctaw County,28,19,2004,Children in poverty,24,34
MS,Choctaw County,28,19,2005,Children in poverty,24,40
MS,Choctaw County,28,19,2006,Children in poverty,24,37
MS,Choctaw County,28,19,2007,Children in poverty,24,36
MS,Choctaw County,28,19,2008,Children in poverty,24,38
MS,Choctaw County,28,19,2009,Children in poverty,24,37
MS,Choctaw County,28,19,2010,Children in poverty,24,38
MS,Choctaw County,28,19,2011,Children in poverty,24,38
MS,Choctaw County,28,19,2012,Children in poverty,24,36
MS,Claiborne County,28,21,2002,Children in poverty,24,31
MS,Claiborne County,28,21,2003,Children in poverty,24,33
MS,Claiborne County,28,21,2003,Children in poverty,24,33
MS,Claiborne County,28,21,2004,Children in poverty,24,37
MS,Claiborne County,28,21,2004,Children in poverty,24,37
MS,Claiborne County,28,21,2005,Children in poverty,24,38
MS,Claiborne County,28,21,2006,Children in poverty,24,36
MS,Claiborne County,28,21,2007,Children in poverty,24,41
MS,Claiborne County,28,21,2008,Children in poverty,24,46
MS,Claiborne County,28,21,2009,Children in poverty,24,48
MS,Claiborne County,28,21,2010,Children in poverty,24,51
MS,Claiborne County,28,21,2011,Children in poverty,24,53
MS,Claiborne County,28,21,2012,Children in poverty,24,52
MS,Clarke County,28,23,2002,Children in poverty,24,26
MS,Clarke County,28,23,2003,Children in poverty,24,28
MS,Clarke County,28,23,2003,Children in poverty,24,28
MS,Clarke County,28,23,2004,Children in poverty,24,30
MS,Clarke County,28,23,2004,Children in poverty,24,30
MS,Clarke County,28,23,2005,Children in poverty,24,30
MS,Clarke County,28,23,2006,Children in poverty,24,33
MS,Clarke County,28,23,2007,Children in poverty,24,30
MS,Clarke County,28,23,2008,Children in poverty,24,33
MS,Clarke County,28,23,2009,Children in poverty,24,31
MS,Clarke County,28,23,2010,Children in poverty,24,39
MS,Clarke County,28,23,2011,Children in poverty,24,35
MS,Clarke County,28,23,2012,Children in poverty,24,34
MS,Clay County,28,25,2002,Children in poverty,24,31
MS,Clay County,28,25,2003,Children in poverty,24,31
MS,Clay County,28,25,2003,Children in poverty,24,31
MS,Clay County,28,25,2004,Children in poverty,24,33
MS,Clay County,28,25,2004,Children in poverty,24,33
MS,Clay County,28,25,2005,Children in poverty,24,37
MS,Clay County,28,25,2006,Children in poverty,24,36
MS,Clay County,28,25,2007,Children in poverty,24,39
MS,Clay County,28,25,2008,Children in poverty,24,37
MS,Clay County,28,25,2009,Children in poverty,24,39
MS,Clay County,28,25,2010,Children in poverty,24,41
MS,Clay County,28,25,2011,Children in poverty,24,42
MS,Clay County,28,25,2012,Children in poverty,24,40
MS,Coahoma County,28,27,2002,Children in poverty,24,39
MS,Coahoma County,28,27,2003,Children in poverty,24,39
MS,Coahoma County,28,27,2003,Children in poverty,24,39
MS,Coahoma County,28,27,2004,Children in poverty,24,42
MS,Coahoma County,28,27,2004,Children in poverty,24,42
MS,Coahoma County,28,27,2005,Children in poverty,24,55
MS,Coahoma County,28,27,2006,Children in poverty,24,46
MS,Coahoma County,28,27,2007,Children in poverty,24,44
MS,Coahoma County,28,27,2008,Children in poverty,24,46
MS,Coahoma County,28,27,2009,Children in poverty,24,52
MS,Coahoma County,28,27,2010,Children in poverty,24,55
MS,Coahoma County,28,27,2011,Children in poverty,24,52
MS,Coahoma County,28,27,2012,Children in poverty,24,50
MS,Copiah County,28,29,2002,Children in poverty,24,29
MS,Copiah County,28,29,2003,Children in poverty,24,29
MS,Copiah County,28,29,2003,Children in poverty,24,29
MS,Copiah County,28,29,2004,Children in poverty,24,32
MS,Copiah County,28,29,2004,Children in poverty,24,32
MS,Copiah County,28,29,2005,Children in poverty,24,32
MS,Copiah County,28,29,2006,Children in poverty,24,33
MS,Copiah County,28,29,2007,Children in poverty,24,31
MS,Copiah County,28,29,2008,Children in poverty,24,34
MS,Copiah County,28,29,2009,Children in poverty,24,36
MS,Copiah County,28,29,2010,Children in poverty,24,36
MS,Copiah County,28,29,2011,Children in poverty,24,36
MS,Copiah County,28,29,2012,Children in poverty,24,46
MS,Covington County,28,31,2002,Children in poverty,24,29
MS,Covington County,28,31,2003,Children in poverty,24,28
MS,Covington County,28,31,2003,Children in poverty,24,28
MS,Covington County,28,31,2004,Children in poverty,24,31
MS,Covington County,28,31,2004,Children in poverty,24,31
MS,Covington County,28,31,2005,Children in poverty,24,32
MS,Covington County,28,31,2006,Children in poverty,24,30
MS,Covington County,28,31,2007,Children in poverty,24,33
MS,Covington County,28,31,2008,Children in poverty,24,37
MS,Covington County,28,31,2009,Children in poverty,24,36
MS,Covington County,28,31,2010,Children in poverty,24,33
MS,Covington County,28,31,2011,Children in poverty,24,35
MS,Covington County,28,31,2012,Children in poverty,24,36
MS,DeSoto County,28,33,2002,Children in poverty,24,12
MS,DeSoto County,28,33,2003,Children in poverty,24,12
MS,DeSoto County,28,33,2003,Children in poverty,24,12
MS,DeSoto County,28,33,2004,Children in poverty,24,13
MS,DeSoto County,28,33,2004,Children in poverty,24,13
MS,DeSoto County,28,33,2005,Children in poverty,24,12
MS,DeSoto County,28,33,2006,Children in poverty,24,13
MS,DeSoto County,28,33,2007,Children in poverty,24,11
MS,DeSoto County,28,33,2008,Children in poverty,24,14
MS,DeSoto County,28,33,2009,Children in poverty,24,14
MS,DeSoto County,28,33,2010,Children in poverty,24,15
MS,DeSoto County,28,33,2011,Children in poverty,24,16
MS,DeSoto County,28,33,2012,Children in poverty,24,16
MS,Forrest County,28,35,2002,Children in poverty,24,31
MS,Forrest County,28,35,2003,Children in poverty,24,29
MS,Forrest County,28,35,2003,Children in poverty,24,29
MS,Forrest County,28,35,2004,Children in poverty,24,31
MS,Forrest County,28,35,2004,Children in poverty,24,31
MS,Forrest County,28,35,2005,Children in poverty,24,41
MS,Forrest County,28,35,2006,Children in poverty,24,31
MS,Forrest County,28,35,2007,Children in poverty,24,35
MS,Forrest County,28,35,2008,Children in poverty,24,32
MS,Forrest County,28,35,2009,Children in poverty,24,30
MS,Forrest County,28,35,2010,Children in poverty,24,37
MS,Forrest County,28,35,2011,Children in poverty,24,34
MS,Forrest County,28,35,2012,Children in poverty,24,37
MS,Franklin County,28,37,2002,Children in poverty,24,30
MS,Franklin County,28,37,2003,Children in poverty,24,29
MS,Franklin County,28,37,2003,Children in poverty,24,29
MS,Franklin County,28,37,2004,Children in poverty,24,30
MS,Franklin County,28,37,2004,Children in poverty,24,30
MS,Franklin County,28,37,2005,Children in poverty,24,32
MS,Franklin County,28,37,2006,Children in poverty,24,31
MS,Franklin County,28,37,2007,Children in poverty,24,30
MS,Franklin County,28,37,2008,Children in poverty,24,31
MS,Franklin County,28,37,2009,Children in poverty,24,31
MS,Franklin County,28,37,2010,Children in poverty,24,31
MS,Franklin County,28,37,2011,Children in poverty,24,33
MS,Franklin County,28,37,2012,Children in poverty,24,31
MS,George County,28,39,2002,Children in poverty,24,24
MS,George County,28,39,2003,Children in poverty,24,23
MS,George County,28,39,2003,Children in poverty,24,23
MS,George County,28,39,2004,Children in poverty,24,25
MS,George County,28,39,2004,Children in poverty,24,25
MS,George County,28,39,2005,Children in poverty,24,24
MS,George County,28,39,2006,Children in poverty,24,24
MS,George County,28,39,2007,Children in poverty,24,24
MS,George County,28,39,2008,Children in poverty,24,24
MS,George County,28,39,2009,Children in poverty,24,24
MS,George County,28,39,2010,Children in poverty,24,26
MS,George County,28,39,2011,Children in poverty,24,26
MS,George County,28,39,2012,Children in poverty,24,29
MS,Greene County,28,41,2002,Children in poverty,24,25
MS,Greene County,28,41,2003,Children in poverty,24,24
MS,Greene County,28,41,2003,Children in poverty,24,24
MS,Greene County,28,41,2004,Children in poverty,24,27
MS,Greene County,28,41,2004,Children in poverty,24,27
MS,Greene County,28,41,2005,Children in poverty,24,29
MS,Greene County,28,41,2006,Children in poverty,24,27
MS,Greene County,28,41,2007,Children in poverty,24,25
MS,Greene County,28,41,2008,Children in poverty,24,26
MS,Greene County,28,41,2009,Children in poverty,24,26
MS,Greene County,28,41,2010,Children in poverty,24,27
MS,Greene County,28,41,2011,Children in poverty,24,25
MS,Greene County,28,41,2012,Children in poverty,24,26
MS,Grenada County,28,43,2002,Children in poverty,24,27
MS,Grenada County,28,43,2003,Children in poverty,24,26
MS,Grenada County,28,43,2003,Children in poverty,24,26
MS,Grenada County,28,43,2004,Children in poverty,24,28
MS,Grenada County,28,43,2004,Children in poverty,24,28
MS,Grenada County,28,43,2005,Children in poverty,24,30
MS,Grenada County,28,43,2006,Children in poverty,24,28
MS,Grenada County,28,43,2007,Children in poverty,24,35
MS,Grenada County,28,43,2008,Children in poverty,24,30
MS,Grenada County,28,43,2009,Children in poverty,24,32
MS,Grenada County,28,43,2010,Children in poverty,24,33
MS,Grenada County,28,43,2011,Children in poverty,24,31
MS,Grenada County,28,43,2012,Children in poverty,24,35
MS,Hancock County,28,45,2002,Children in poverty,24,24
MS,Hancock County,28,45,2003,Children in poverty,24,24
MS,Hancock County,28,45,2003,Children in poverty,24,24
MS,Hancock County,28,45,2004,Children in poverty,24,26
MS,Hancock County,28,45,2004,Children in poverty,24,26
MS,Hancock County,28,45,2005,Children in poverty,24,25
MS,Hancock County,28,45,2006,Children in poverty,24,28
MS,Hancock County,28,45,2007,Children in poverty,24,28
MS,Hancock County,28,45,2008,Children in poverty,24,28
MS,Hancock County,28,45,2009,Children in poverty,24,29
MS,Hancock County,28,45,2010,Children in poverty,24,30
MS,Hancock County,28,45,2011,Children in poverty,24,32
MS,Hancock County,28,45,2012,Children in poverty,24,31
MS,Harrison County,28,47,2002,Children in poverty,24,25
MS,Harrison County,28,47,2003,Children in poverty,24,25
MS,Harrison County,28,47,2003,Children in poverty,24,25
MS,Harrison County,28,47,2004,Children in poverty,24,26
MS,Harrison County,28,47,2004,Children in poverty,24,26
MS,Harrison County,28,47,2005,Children in poverty,24,24
MS,Harrison County,28,47,2006,Children in poverty,24,24
MS,Harrison County,28,47,2007,Children in poverty,24,23
MS,Harrison County,28,47,2008,Children in poverty,24,24
MS,Harrison County,28,47,2009,Children in poverty,24,26
MS,Harrison County,28,47,2010,Children in poverty,24,30
MS,Harrison County,28,47,2011,Children in poverty,24,31
MS,Harrison County,28,47,2012,Children in poverty,24,33
MS,Hinds County,28,49,2002,Children in poverty,24,31
MS,Hinds County,28,49,2003,Children in poverty,24,31
MS,Hinds County,28,49,2003,Children in poverty,24,31
